t,tf0,ts0
35050.782,875.2500000000000,873.2009887695312
35078.316,875.2487182617188,873.1951293945312
35105.85,875.2459106445312,873.1895141601562
35133.384,875.2444458007812,873.1832885742188
35160.918,875.2423095703125,873.1770019531250
35188.452,875.2401733398438,873.1709594726562
35215.986,875.2378540039062,873.1640625000000
35243.52,875.2361450195312,873.1578979492188
35271.054,875.2350463867188,873.1511230468750
35298.587999999996,875.2327270507812,873.1447753906250
35326.121999999996,875.2307739257812,873.1372680664062
35353.655999999995,875.2280273437500,873.1311035156250
35381.189999999995,875.2265625000000,873.1230468750000
35408.724,875.2239990234375,873.1162719726562
35436.258,875.2220458984375,873.1079711914062
35463.792,875.2194824218750,873.1003417968750
35491.326,875.2171630859375,873.0928955078125
35518.86,875.2150268554688,873.0852661132812
35546.394,875.2117919921875,873.0767822265625
35573.928,875.2098999023438,873.0698242187500
35601.462,875.2064819335938,873.0609130859375
35628.996,875.2041625976562,873.0515747070312
35656.53,875.2020263671875,873.0445556640625
35684.064,875.1987915039062,873.0358886718750
35711.598,875.1970825195312,873.0267333984375
35739.132,875.1943359375000,873.0180664062500
35766.666,875.1913452148438,873.0091552734375
35794.2,875.1885986328125,872.9995727539062
35821.734,875.1853637695312,872.9904785156250
35849.268,875.1826171875000,872.9809570312500
35876.801999999996,875.1800537109375,872.9714965820312
35904.335999999996,875.1768798828125,872.9616088867188
35931.869999999995,875.1738891601562,872.9517822265625
35959.403999999995,875.1710815429688,872.9417114257812
35986.938,875.1680908203125,872.9313964843750
36014.472,875.1636352539062,872.9217529296875
36042.006,875.1613159179688,872.9112548828125
36069.54,875.1585083007812,872.9002075195312
36097.074,875.1549072265625,872.8899536132812
36124.608,875.1512451171875,872.8791503906250
36152.142,875.1473999023438,872.8682861328125
36179.676,875.1444702148438,872.8573608398438
36207.21,875.1416625976562,872.8468017578125
36234.744,875.1378173828125,872.8347778320312
36262.278,875.1337890625000,872.8231201171875
36289.812,875.1306152343750,872.8127441406250
36317.346,875.1271972656250,872.7996215820312
36344.88,875.1229248046875,872.7885742187500
36372.414,875.1201171875000,872.7762451171875
36399.948,875.1154174804688,872.7641601562500
36427.481999999996,875.1122436523438,872.7520751953125
36455.015999999996,875.1088256835938,872.7402343750000
36482.549999999996,875.1045532226562,872.7272949218750
36510.083999999995,875.0998535156250,872.7149658203125
36537.617999999995,875.0964965820312,872.7024536132812
36565.152,875.0913696289062,872.6893310546875
36592.686,875.0879516601562,872.6759643554688
36620.22,875.0832519531250,872.6636352539062
36647.754,875.0789794921875,872.6513671875000
36675.288,875.0758056640625,872.6364746093750
36702.822,875.0706787109375,872.6237792968750
36730.356,875.0655517578125,872.6102905273438
36757.89,875.0612792968750,872.5960693359375
36785.424,875.0572509765625,872.5823974609375
36812.958,875.0534057617188,872.5687255859375
36840.492,875.0476684570312,872.5544433593750
36868.026,875.0438232421875,872.5407104492188
36895.56,875.0388793945312,872.5264282226562
36923.094,875.0335693359375,872.5124511718750
36950.628,875.0291137695312,872.4982299804688
36978.162,875.0244140625000,872.4834594726562
37005.695999999996,875.0188598632812,872.4683227539062
37033.229999999996,875.0144042968750,872.4534301757812
37060.763999999996,875.0084228515625,872.4387207031250
37088.297999999995,875.0028686523438,872.4234619140625
37115.832,874.9981689453125,872.4085083007812
37143.366,874.9928588867188,872.3934326171875
37170.9,874.9881591796875,872.3775024414062
37198.434,874.9826049804688,872.3618164062500
37225.968,874.9766235351562,872.3465576171875
37253.502,874.9719238281250,872.3308715820312
37281.036,874.9668579101562,872.3160400390625
37308.57,874.9606323242188,872.2986450195312
37336.104,874.9542236328125,872.2827148437500
37363.638,874.9478759765625,872.2664184570312
37391.172,874.9427490234375,872.2503051757812
37418.706,874.9365844726562,872.2343750000000
37446.24,874.9307861328125,872.2169799804688
37473.774,874.9246215820312,872.2004394531250
37501.308,874.9182128906250,872.1840820312500
37528.842,874.9111938476562,872.1671142578125
37556.376,874.9052124023438,872.1514282226562
37583.909999999996,874.8988037109375,872.1326904296875
37611.443999999996,874.8930664062500,872.1154174804688
37638.977999999996,874.8864746093750,872.0991821289062
37666.511999999995,874.8793945312500,872.0819702148438
37694.046,874.8723754882812,872.0642700195312
37721.58,874.8662109375000,872.0469970703125
37749.114,874.8593750000000,872.0297241210938
37776.648,874.8527832031250,872.0112304687500
37804.182,874.8450927734375,871.9942016601562
37831.716,874.8382568359375,871.9758300781250
37859.25,874.8305664062500,871.9581298828125
37886.784,874.8242187500000,871.9401855468750
37914.318,874.8169555664062,871.9216308593750
37941.852,874.8101196289062,871.9039306640625
37969.386,874.8032836914062,871.8852539062500
37996.92,874.7958374023438,871.8665771484375
38024.454,874.7871093750000,871.8489990234375
38051.988,874.7798461914062,871.8294677734375
38079.522,874.7717285156250,871.8108520507812
38107.056,874.7636108398438,871.7923583984375
38134.59,874.7565917968750,871.7733154296875
38162.123999999996,874.7482910156250,871.7552490234375
38189.657999999996,874.7399902343750,871.7357177734375
38217.191999999995,874.7312011718750,871.7172851562500
38244.725999999995,874.7239990234375,871.6971435546875
38272.26,874.7154541015625,871.6782836914062
38299.794,874.7067260742188,871.6587524414062
38327.328,874.6990356445312,871.6392211914062
38354.862,874.6904907226562,871.6198120117188
38382.396,874.6819458007812,871.6005249023438
38409.93,874.6730346679688,871.5809326171875
38437.464,874.6649169921875,871.5610961914062
38464.998,874.6555175781250,871.5421142578125
38492.532,874.6457519531250,871.5206909179688
38520.066,874.6376342773438,871.5024414062500
38547.6,874.6290893554688,871.4816894531250
38575.134,874.6190795898438,871.4617309570312
38602.668,874.6092529296875,871.4418945312500
38630.202,874.6000976562500,871.4217529296875
38657.736,874.5902709960938,871.4013061523438
38685.27,874.5817871093750,871.3803100585938
38712.804,874.5719604492188,871.3603515625000
38740.337999999996,874.5610961914062,871.3403930664062
38767.871999999996,874.5525512695312,871.3196411132812
38795.405999999995,874.5412597656250,871.2999267578125
38822.939999999995,874.5322875976562,871.2789306640625
38850.474,874.5214233398438,871.2581176757812
38878.008,874.5111694335938,871.2377319335938
38905.542,874.5011596679688,871.2167358398438
38933.076,874.4900512695312,871.1961669921875
38960.61,874.4794311523438,871.1762695312500
38988.144,874.4689941406250,871.1558837890625
39015.678,874.4576416015625,871.1348876953125
39043.212,874.4470214843750,871.1126098632812
39070.746,874.4365844726562,871.0931396484375
39098.28,874.4252319335938,871.0710449218750
39125.814,874.4137573242188,871.0498657226562
39153.348,874.4026489257812,871.0294799804688
39180.882,874.3909301757812,871.0080566406250
39208.416,874.3792114257812,870.9873657226562
39235.95,874.3674926757812,870.9657592773438
39263.484,874.3563842773438,870.9446411132812
39291.018,874.3442382812500,870.9235229492188
39318.551999999996,874.3322753906250,870.9026489257812
39346.085999999996,874.3197021484375,870.8814697265625
39373.619999999995,874.3079833984375,870.8599243164062
39401.153999999995,874.2955932617188,870.8386840820312
39428.688,874.2841186523438,870.8173828125000
39456.222,874.2704467773438,870.7959594726562
39483.756,874.2576904296875,870.7749633789062
39511.29,874.2446899414062,870.7539672851562
39538.824,874.2322998046875,870.7323608398438
39566.358,874.2182006835938,870.7113647460938
39593.892,874.2058715820312,870.6895141601562
39621.426,874.1915893554688,870.6680908203125
39648.96,874.1796264648438,870.6462402343750
39676.494,874.1655273437500,870.6248168945312
39704.028,874.1523437500000,870.6033935546875
39731.562,874.1384887695312,870.5819702148438
39759.096,874.1243896484375,870.5607910156250
39786.63,874.1105346679688,870.5393676757812
39814.164,874.0958251953125,870.5183715820312
39841.698,874.0815429687500,870.4967041015625
39869.231999999996,874.0672607421875,870.4748535156250
39896.765999999996,874.0534057617188,870.4541015625000
39924.299999999996,874.0391235351562,870.4325561523438
39951.833999999995,874.0237426757812,870.4109497070312
39979.367999999995,874.0090332031250,870.3900146484375
40006.902,873.9938964843750,870.3685302734375
40034.436,873.9781494140625,870.3475952148438
40061.97,873.9634399414062,870.3254394531250
40089.504,873.9474487304688,870.3051757812500
40117.038,873.9318847656250,870.2836914062500
40144.572,873.9160766601562,870.2615356445312
40172.106,873.9007568359375,870.2411499023438
40199.64,873.8843383789062,870.2207641601562
40227.174,873.8687744140625,870.1983032226562
40254.708,873.8512573242188,870.1771240234375
40282.242,873.8369750976562,870.1571655273438
40309.776,873.8192749023438,870.1353149414062
40337.31,873.8024291992188,870.1151733398438
40364.844,873.7860107421875,870.0928955078125
40392.378,873.7687377929688,870.0731811523438
40419.912,873.7510375976562,870.0519409179688
40447.445999999996,873.7337646484375,870.0307617187500
40474.979999999996,873.7164916992188,870.0110473632812
40502.513999999996,873.6987915039062,869.9889526367188
40530.047999999995,873.6811523437500,869.9682006835938
40557.581999999995,873.6632080078125,869.9480590820312
40585.116,873.6444702148438,869.9279174804688
40612.65,873.6260986328125,869.9074096679688
40640.184,873.6079711914062,869.8869628906250
40667.718,873.5892333984375,869.8659667968750
40695.252,873.5704345703125,869.8457031250000
40722.786,873.5525512695312,869.8261108398438
40750.32,873.5325317382812,869.8049926757812
40777.854,873.5137329101562,869.7853393554688
40805.388,873.4937133789062,869.7654418945312
40832.922,873.4743041992188,869.7450561523438
40860.456,873.4544677734375,869.7259521484375
40887.99,873.4346313476562,869.7056274414062
40915.524,873.4141845703125,869.6854858398438
40943.058,873.3943481445312,869.6663818359375
40970.592,873.3739013671875,869.6468505859375
40998.126,873.3533935546875,869.6273803710938
41025.659999999996,873.3327026367188,869.6076049804688
41053.193999999996,873.3124389648438,869.5887451171875
41080.727999999996,873.2922363281250,869.5696411132812
41108.261999999995,873.2695922851562,869.5494995117188
41135.795999999995,873.2484741210938,869.5308837890625
41163.33,873.2278442382812,869.5117797851562
41190.864,873.2054443359375,869.4929199218750
41218.398,873.1830444335938,869.4735717773438
41245.932,873.1606445312500,869.4553222656250
41273.466,873.1380615234375,869.4368896484375
41301.0,873.1165161132812,869.4184570312500
41328.534,873.0930786132812,869.3995971679688
41356.068,873.0698242187500,869.3822631835938
41383.602,873.0468139648438,869.3632812500000
41411.136,873.0227050781250,869.3453979492188
41438.67,873.0003051757812,869.3276977539062
41466.204,872.9766235351562,869.3094482421875
41493.738,872.9523315429688,869.2921752929688
41521.272,872.9280395507812,869.2741088867188
41548.806,872.9037475585938,869.2572631835938
41576.34,872.8793945312500,869.2404785156250
41603.873999999996,872.8549194335938,869.2230834960938
41631.407999999996,872.8301391601562,869.2063598632812
41658.941999999995,872.8048095703125,869.1891479492188
41686.475999999995,872.7798461914062,869.1713867187500
41714.009999999995,872.7536010742188,869.1556396484375
41741.544,872.7284545898438,869.1389160156250
41769.078,872.7020263671875,869.1213378906250
41796.612,872.6760253906250,869.1062622070312
41824.146,872.6500244140625,869.0890502929688
41851.68,872.6231079101562,869.0736083984375
41879.214,872.5966796875000,869.0582885742188
41906.748,872.5696411132812,869.0418701171875
41934.282,872.5421142578125,869.0263671875000
41961.816,872.5144042968750,869.0117797851562
41989.35,872.4868774414062,868.9961547851562
42016.884,872.4580688476562,868.9807128906250
42044.418,872.4297485351562,868.9664916992188
42071.952,872.4017944335938,868.9512329101562
42099.486,872.3732299804688,868.9362792968750
42127.02,872.3450927734375,868.9216308593750
42154.554,872.3154296875000,868.9080810546875
42182.087999999996,872.2858276367188,868.8940429687500
42209.621999999996,872.2564086914062,868.8799438476562
42237.155999999995,872.2258911132812,868.8664550781250
42264.689999999995,872.1962890625000,868.8527832031250
42292.224,872.1664428710938,868.8394165039062
42319.758,872.1363525390625,868.8258666992188
42347.292,872.1052246093750,868.8131103515625
42374.826,872.0742797851562,868.7999877929688
42402.36,872.0422973632812,868.7874755859375
42429.894,872.0109863281250,868.7751464843750
42457.428,871.9804687500000,868.7626342773438
42484.962,871.9472045898438,868.7501220703125
42512.496,871.9163208007812,868.7388916015625
42540.03,871.8828125000000,868.7266235351562
42567.564,871.8504028320312,868.7141723632812
42595.098,871.8171386718750,868.7030639648438
42622.632,871.7841186523438,868.6926879882812
42650.166,871.7500000000000,868.6814575195312
42677.7,871.7163085937500,868.6711425781250
42705.234,871.6824340820312,868.6594848632812
42732.768,871.6474609375000,868.6494140625000
42760.301999999996,871.6122436523438,868.6399536132812
42787.835999999996,871.5776977539062,868.6288452148438
42815.369999999995,871.5418701171875,868.6196289062500
42842.903999999995,871.5071411132812,868.6095581054688
42870.438,871.4713134765625,868.5995483398438
42897.972,871.4350585937500,868.5906372070312
42925.506,871.3988037109375,868.5815429687500
42953.04,871.3621826171875,868.5730590820312
42980.574,871.3255004882812,868.5639648437500
43008.108,871.2885742187500,868.5560913085938
43035.642,871.2495727539062,868.5471801757812
43063.176,871.2124633789062,868.5391235351562
43090.71,871.1753540039062,868.5314941406250
43118.244,871.1353149414062,868.5238647460938
43145.778,871.0973510742188,868.5164184570312
43173.312,871.0581054687500,868.5092163085938
43200.846,871.0184326171875,868.5030517578125
43228.38,870.9791870117188,868.4959716796875
43255.914,870.9393310546875,868.4900512695312
43283.448,870.8986206054688,868.4822998046875
43310.981999999996,870.8591918945312,868.4764404296875
43338.515999999996,870.8175659179688,868.4703979492188
43366.049999999996,870.7764282226562,868.4647827148438
43393.583999999995,870.7340087890625,868.4601440429688
43421.117999999995,870.6934814453125,868.4545898437500
43448.652,870.6502075195312,868.4504394531250
43476.186,870.6082153320312,868.4451904296875
43503.72,870.5649414062500,868.4407348632812
43531.254,870.5220947265625,868.4362792968750
43558.788,870.4785766601562,868.4318237304688
43586.322,870.4350585937500,868.4284057617188
43613.856,870.3907470703125,868.4233398437500
43641.39,870.3463745117188,868.4207763671875
43668.924,870.3015747070312,868.4176025390625
43696.458,870.2568359375000,868.4140014648438
43723.992,870.2107543945312,868.4124755859375
43751.526,870.1655883789062,868.4101562500000
43779.06,870.1182250976562,868.4065551757812
43806.594,870.0717773437500,868.4050903320312
43834.128,870.0246582031250,868.4035644531250
43861.662,869.9774780273438,868.4028320312500
43889.195999999996,869.9297485351562,868.4007568359375
43916.729999999996,869.8815307617188,868.3992309570312
43944.263999999996,869.8335571289062,868.3986206054688
43971.797999999995,869.7851562500000,868.3983154296875
43999.331999999995,869.7351074218750,868.3967895507812
44026.866,869.6864624023438,868.3970336914062
44054.4,869.6354980468750,868.3963012695312
44081.934,869.5852050781250,868.3966064453125
44109.468,869.5344238281250,868.3977661132812
44137.002,869.4834594726562,868.3978881835938
44164.536,869.4320678710938,868.3987426757812
44192.07,869.3800659179688,868.3984985351562
44219.604,869.3280639648438,868.4002075195312
44247.138,869.2749633789062,868.4023437500000
44274.672,869.2222900390625,868.4035644531250
44302.206,869.1690063476562,868.4050903320312
44329.74,869.1152343750000,868.4074096679688
44357.274,869.0606689453125,868.4105834960938
44384.808,869.0056762695312,868.4129028320312
44412.342,868.9501953125000,868.4151611328125
44439.876,868.8952026367188,868.4176025390625
44467.409999999996,868.8389282226562,868.4220581054688
44494.943999999996,868.7822265625000,868.4249877929688
44522.477999999996,868.7261352539062,868.4285278320312
44550.011999999995,868.6683349609375,868.4317016601562
44577.545999999995,868.6103515625000,868.4354248046875
44605.08,868.5532226562500,868.4403076171875
44632.614,868.4943847656250,868.4446411132812
44660.148,868.4353027343750,868.4490966796875
44687.682,868.3753662109375,868.4536743164062
44715.216,868.3156738281250,868.4581298828125
44742.75,868.2551269531250,868.4629516601562
44770.284,868.1947631835938,868.4678344726562
44797.818,868.1333618164062,868.4731445312500
44825.352,868.0717773437500,868.4788818359375
44852.886,868.0108032226562,868.4839477539062
44880.42,867.9461669921875,868.4903564453125
44907.954,867.8847656250000,868.4956665039062
44935.488,867.8197021484375,868.5030517578125
44963.022,867.7568359375000,868.5086059570312
44990.556,867.6924438476562,868.5150756835938
45018.09,867.6263427734375,868.5222778320312
45045.623999999996,867.5609130859375,868.5296020507812
45073.157999999996,867.4960937500000,868.5363769531250
45100.691999999995,867.4288940429688,868.5434570312500
45128.225999999995,867.3617553710938,868.5494995117188
45155.759999999995,867.2937011718750,868.5575561523438
45183.294,867.2261352539062,868.5645751953125
45210.828,867.1574707031250,868.5720825195312
45238.362,867.0883789062500,868.5799560546875
45265.896,867.0191040039062,868.5889892578125
45293.43,866.9493408203125,868.5950927734375
45320.964,866.8787841796875,868.6038208007812
45348.498,866.8079833984375,868.6116333007812
45376.032,866.7359619140625,868.6195068359375
45403.566,866.6638793945312,868.6286010742188
45431.1,866.5903320312500,868.6364746093750
45458.634,866.5186767578125,868.6447143554688
45486.168,866.4440307617188,868.6530151367188
45513.702,866.3698120117188,868.6621093750000
45541.236,866.2954101562500,868.6705322265625
45568.77,866.2192993164062,868.6783447265625
45596.304,866.1440429687500,868.6872558593750
45623.837999999996,866.0670776367188,868.6961669921875
45651.371999999996,865.9905395507812,868.7056884765625
45678.905999999995,865.9127197265625,868.7145385742188
45706.439999999995,865.8342285156250,868.7221679687500
45733.973999999995,865.7559814453125,868.7307739257812
45761.508,865.6760253906250,868.7402954101562
45789.042,865.5960693359375,868.7495117187500
45816.576,865.5156860351562,868.7583007812500
45844.11,865.4344482421875,868.7666625976562
45871.644,865.3532104492188,868.7747802734375
45899.178,865.2706909179688,868.7843017578125
45926.712,865.1877441406250,868.7925415039062
45954.246,865.1030883789062,868.8010253906250
45981.78,865.0201416015625,868.8093261718750
46009.314,864.9351196289062,868.8184204101562
46036.848,864.8496093750000,868.8262939453125
46064.382,864.7634277343750,868.8347778320312
46091.916,864.6766967773438,868.8429565429688
46119.45,864.5899047851562,868.8511962890625
46146.984,864.5032958984375,868.8579711914062
46174.518,864.4135742187500,868.8657226562500
46202.051999999996,864.3252563476562,868.8742065429688
46229.585999999996,864.2342529296875,868.8813476562500
46257.119999999995,864.1447143554688,868.8888549804688
46284.653999999995,864.0532226562500,868.8950195312500
46312.187999999995,863.9613037109375,868.9033813476562
46339.722,863.8690185546875,868.9100952148438
46367.256,863.7758178710938,868.9172973632812
46394.79,863.6820068359375,868.9236450195312
46422.324,863.5873413085938,868.9293823242188
46449.858,863.4928588867188,868.9355468750000
46477.392,863.3967285156250,868.9406127929688
46504.926,863.3005371093750,868.9465332031250
46532.46,863.2039794921875,868.9505615234375
46559.994,863.1050415039062,868.9552612304688
46587.528,863.0058593750000,868.9598999023438
46615.062,862.9071655273438,868.9660644531250
46642.596,862.8067626953125,868.9696655273438
46670.13,862.7056884765625,868.9727172851562
46697.664,862.6054687500000,868.9772949218750
46725.198,862.5029296875000,868.9788818359375
46752.731999999996,862.3997192382812,868.9830322265625
46780.265999999996,862.2960815429688,868.9822998046875
46807.799999999996,862.1915893554688,868.9856567382812
46835.333999999995,862.0853881835938,868.9879150390625
46862.867999999995,861.9802856445312,868.9880371093750
46890.401999999995,861.8732910156250,868.9885253906250
46917.936,861.7658081054688,868.9883422851562
46945.47,861.6581420898438,868.9868164062500
46973.004,861.5485229492188,868.9868164062500
47000.538,861.4393920898438,868.9849243164062
47028.072,861.3286743164062,868.9823608398438
47055.606,861.2167358398438,868.9798583984375
47083.14,861.1050415039062,868.9768676757812
47110.674,860.9915771484375,868.9724121093750
47138.208,860.8786010742188,868.9696655273438
47165.742,860.7639160156250,868.9640502929688
47193.276,860.6481323242188,868.9587402343750
47220.81,860.5314941406250,868.9520874023438
47248.344,860.4154663085938,868.9454956054688
47275.878,860.2977905273438,868.9371337890625
47303.412,860.1788330078125,868.9293823242188
47330.945999999996,860.0592041015625,868.9204711914062
47358.479999999996,859.9385375976562,868.9108886718750
47386.013999999996,859.8182373046875,868.8992309570312
47413.547999999995,859.6954345703125,868.8886718750000
47441.081999999995,859.5728149414062,868.8753051757812
47468.615999999995,859.4491577148438,868.8636474609375
47496.15,859.3250732421875,868.8487548828125
47523.684,859.1992797851562,868.8347778320312
47551.218,859.0720214843750,868.8179931640625
47578.752,858.9455566406250,868.8014526367188
47606.286,858.8176269531250,868.7843017578125
47633.82,858.6884155273438,868.7662963867188
47661.354,858.5573120117188,868.7467651367188
47688.888,858.4268188476562,868.7268066406250
47716.422,858.2952270507812,868.7056274414062
47743.956,858.1621704101562,868.6834716796875
47771.49,858.0282592773438,868.6606445312500
47799.024,857.8935546875000,868.6356201171875
47826.558,857.7587890625000,868.6093139648438
47854.092,857.6221313476562,868.5833129882812
47881.626,857.4845581054688,868.5546264648438
47909.159999999996,857.3460083007812,868.5270385742188
47936.693999999996,857.2069702148438,868.4967041015625
47964.227999999996,857.0675048828125,868.4649047851562
47991.761999999995,856.9255371093750,868.4324340820312
48019.295999999995,856.7835083007812,868.3974609375000
48046.83,856.6408691406250,868.3637084960938
48074.364,856.4956665039062,868.3265991210938
48101.898,856.3502807617188,868.2894897460938
48129.432,856.2044067382812,868.2492065429688
48156.966,856.0568847656250,868.2084960937500
48184.5,855.9084472656250,868.1669311523438
48212.034,855.7592163085938,868.1242675781250
48239.568,855.6093139648438,868.0789794921875
48267.102,855.4583740234375,868.0339355468750
48294.636,855.3059082031250,867.9836425781250
48322.17,855.1524047851562,867.9346923828125
48349.704,854.9973754882812,867.8833618164062
48377.238,854.8427734375000,867.8309326171875
48404.772,854.6858520507812,867.7774047851562
48432.306,854.5272216796875,867.7220458984375
48459.84,854.3685913085938,867.6627807617188
48487.373999999996,854.2095336914062,867.6052856445312
48514.907999999996,854.0485229492188,867.5435791015625
48542.441999999995,853.8873291015625,867.4814453125000
48569.975999999995,853.7240600585938,867.4176025390625
48597.509999999995,853.5592041015625,867.3511962890625
48625.044,853.3945922851562,867.2831420898438
48652.578,853.2272338867188,867.2114257812500
48680.112,853.0598754882812,867.1406250000000
48707.646,852.8911743164062,867.0667724609375
48735.18,852.7212524414062,866.9922485351562
48762.714,852.5502929687500,866.9141845703125
48790.248,852.3767089843750,866.8336181640625
48817.782,852.2046508789062,866.7516479492188
48845.316,852.0297851562500,866.6682739257812
48872.85,851.8547363281250,866.5817260742188
48900.384,851.6782226562500,866.4946899414062
48927.918,851.4990844726562,866.4047241210938
48955.452,851.3200073242188,866.3128051757812
48982.986,851.1391601562500,866.2177734375000
49010.52,850.9577026367188,866.1219482421875
49038.054,850.7747802734375,866.0228881835938
49065.587999999996,850.5914306640625,865.9219360351562
49093.121999999996,850.4065551757812,865.8190307617188
49120.655999999995,850.2185058593750,865.7124023437500
49148.189999999995,850.0313110351562,865.6048583984375
49175.723999999995,849.8415527343750,865.4946899414062
49203.258,849.6513671875000,865.3823852539062
49230.792,849.4594116210938,865.2687988281250
49258.326,849.2664794921875,865.1502075195312
49285.86,849.0726318359375,865.0296630859375
49313.394,848.8779907226562,864.9078369140625
49340.928,848.6805419921875,864.7820434570312
49368.462,848.4829101562500,864.6549072265625
49395.996,848.2830810546875,864.5246582031250
49423.53,848.0818481445312,864.3927612304688
49451.064,847.8801269531250,864.2572021484375
49478.598,847.6782226562500,864.1176757812500
49506.132,847.4722290039062,863.9783325195312
49533.666,847.2658691406250,863.8358154296875
49561.2,847.0596313476562,863.6903076171875
49588.734,846.8508911132812,863.5407714843750
49616.268,846.6398315429688,863.3893432617188
49643.801999999996,846.4287719726562,863.2355957031250
49671.335999999996,846.2161865234375,863.0792846679688
49698.869999999995,846.0025024414062,862.9192504882812
49726.403999999995,845.7864990234375,862.7571411132812
49753.937999999995,845.5692749023438,862.5928344726562
49781.472,845.3513183593750,862.4229736328125
49809.006,845.1315307617188,862.2537231445312
49836.54,844.9110717773438,862.0797119140625
49864.074,844.6867675781250,861.9022827148438
49891.608,844.4630737304688,861.7216796875000
49919.142,844.2379150390625,861.5394897460938
49946.676,844.0101928710938,861.3551635742188
49974.21,843.7822875976562,861.1668701171875
50001.744,843.5517578125000,860.9747314453125
50029.278,843.3211059570312,860.7802124023438
50056.812,843.0875854492188,860.5829467773438
50084.346,842.8532714843750,860.3825683593750
50111.88,842.6165771484375,860.1802368164062
50139.414,842.3799438476562,859.9735107421875
50166.948,842.1413574218750,859.7647094726562
50194.481999999996,841.9003906250000,859.5513916015625
50222.015999999996,841.6586303710938,859.3372802734375
50249.549999999996,841.4153442382812,859.1200561523438
50277.083999999995,841.1703491210938,858.8986816406250
50304.617999999995,840.9234008789062,858.6734008789062
50332.151999999995,840.6756591796875,858.4465942382812
50359.686,840.4253540039062,858.2153930664062
50387.22,840.1743774414062,857.9825439453125
50414.754,839.9219360351562,857.7454223632812
50442.288,839.6673583984375,857.5076904296875
50469.822,839.4112548828125,857.2633056640625
50497.356,839.1532592773438,857.0173339843750
50524.89,838.8942260742188,856.7706298828125
50552.424,838.6345214843750,856.5182495117188
50579.958,838.3709716796875,856.2645874023438
50607.492,838.1061401367188,856.0064086914062
50635.026,837.8413696289062,855.7447509765625
50662.56,837.5735473632812,855.4808349609375
50690.094,837.3046875000000,855.2161254882812
50717.628,837.0338745117188,854.9453125000000
50745.162,836.7618408203125,854.6719970703125
50772.695999999996,836.4880371093750,854.3972778320312
50800.229999999996,836.2110595703125,854.1190795898438
50827.763999999996,835.9343261718750,853.8378906250000
50855.297999999995,835.6556396484375,853.5540771484375
50882.831999999995,835.3737792968750,853.2681884765625
50910.365999999995,835.0914916992188,852.9786987304688
50937.9,834.8072509765625,852.6857910156250
50965.434,834.5215454101562,852.3898925781250
50992.968,834.2345581054688,852.0927734375000
51020.502,833.9437255859375,851.7907714843750
51048.036,833.6533203125000,851.4872436523438
51075.57,833.3605346679688,851.1813354492188
51103.104,833.0643920898438,850.8723144531250
51130.638,832.7678222656250,850.5598754882812
51158.172,832.4701538085938,850.2457885742188
51185.706,832.1694946289062,849.9309692382812
51213.24,831.8682250976562,849.6109008789062
51240.774,831.5635375976562,849.2899169921875
51268.308,831.2590332031250,848.9661254882812
51295.842,830.9505615234375,848.6386718750000
51323.376,830.6422119140625,848.3093261718750
51350.909999999996,830.3311157226562,847.9782104492188
51378.443999999996,830.0177001953125,847.6456909179688
51405.977999999996,829.7027587890625,847.3090820312500
51433.511999999995,829.3861694335938,846.9718627929688
51461.045999999995,829.0688476562500,846.6297607421875
51488.579999999994,828.7477416992188,846.2868041992188
51516.114,828.4262084960938,845.9429931640625
51543.648,828.1015014648438,845.5971069335938
51571.182,827.7755126953125,845.2482910156250
51598.716,827.4484252929688,844.8969726562500
51626.25,827.1179199218750,844.5427856445312
51653.784,826.7869873046875,844.1890258789062
51681.318,826.4531250000000,843.8327026367188
51708.852,826.1177368164062,843.4743041992188
51736.386,825.7806396484375,843.1152343750000
51763.92,825.4407348632812,842.7525634765625
51791.454,825.0993652343750,842.3902587890625
51818.988,824.7554321289062,842.0248413085938
51846.522,824.4115600585938,841.6604614257812
51874.056,824.0646362304688,841.2904052734375
51901.59,823.7151489257812,840.9215698242188
51929.123999999996,823.3640136718750,840.5508422851562
51956.657999999996,823.0106811523438,840.1782836914062
51984.191999999995,822.6557006835938,839.8049926757812
52011.725999999995,822.2989501953125,839.4309692382812
52039.259999999995,821.9392700195312,839.0548706054688
52066.793999999994,821.5784912109375,838.6775512695312
52094.328,821.2158203125000,838.2998046875000
52121.862,820.8501586914062,837.9218750000000
52149.396,820.4825439453125,837.5418090820312
52176.93,820.1145019531250,837.1618041992188
52204.464,819.7435302734375,836.7792358398438
52231.998,819.3701782226562,836.3972167968750
52259.532,818.9946899414062,836.0129394531250
52287.066,818.6179199218750,835.6309814453125
52314.6,818.2377929687500,835.2468872070312
52342.134,817.8565673828125,834.8606567382812
52369.668,817.4731445312500,834.4746704101562
52397.202,817.0887451171875,834.0899047851562
52424.736,816.7004394531250,833.7034912109375
52452.27,816.3115844726562,833.3166503906250
52479.804,815.9188232421875,832.9299926757812
52507.337999999996,815.5239257812500,832.5422973632812
52534.871999999996,815.1292724609375,832.1556396484375
52562.405999999995,814.7309570312500,831.7682495117188
52589.939999999995,814.3313598632812,831.3816528320312
52617.473999999995,813.9284057617188,830.9938354492188
52645.007999999994,813.5245971679688,830.6082153320312
52672.542,813.1177368164062,830.2177734375000
52700.076,812.7102661132812,829.8306884765625
52727.61,812.2973022460938,829.4434204101562
52755.144,811.8855590820312,829.0563964843750
